Graph,avg_time
si6_b03_m600.A23,0.0002932548522949219
si6_b03_m600.A24,0.00029449462890625
si6_b03_m600.A25,0.0002941131591796875
si6_b03_m600.A26,0.00029249191284179686
si6_b03_m600.A27,0.00029435157775878904
si6_b03_m600.A28,0.0002953529357910156
si6_b03_m600.A29,0.0002921104431152344
si6_b03_m600.A30,0.00029010772705078124
si6_b03_m600.A31,0.00029363632202148435
si6_b03_m600.A32,0.0002913951873779297
si6_b03_m600.A33,0.0002935886383056641
si6_b03_m600.A34,0.00029435157775878904
si6_b03_m600.A35,0.0002959728240966797
si6_b03_m600.A36,0.0002899169921875
si6_b03_m600.A37,0.00029468536376953125
si6_b03_m600.A38,0.000293731689453125
si6_b03_m600.A39,0.00029144287109375
si6_b03_m600.A40,0.0002928256988525391
si6_b03_m600.A41,0.0002911090850830078
si6_b03_m600.A42,0.00029249191284179686
si6_b03_m600.A43,0.0002906322479248047
si6_b03_m600.A44,0.0002930164337158203
si6_b03_m600.A45,0.00029277801513671875
si6_b03_m600.A46,0.00028748512268066405
si6_b03_m600.A47,0.00029129981994628905
si6_b03_m600.A48,0.0002946376800537109
si6_b03_m600.A49,0.00029010772705078124
si6_b03_m600.A50,0.0002907752990722656
si6_b03_m600.A51,0.00029129981994628905
si6_b03_m600.A52,0.00029072761535644533
si6_b03_m600.A53,0.00029125213623046873
si6_b03_m600.A54,0.0002944469451904297
si6_b03_m600.A55,0.0002937793731689453
si6_b03_m600.A56,0.0002895832061767578
si6_b03_m600.A57,0.0002922534942626953
si6_b03_m600.A58,0.0002916812896728516
si6_b03_m600.A59,0.0002928256988525391
si6_b03_m600.A60,0.00029010772705078124
si6_b03_m600.A61,0.0002953529357910156
si6_b03_m600.A62,0.000290679931640625
si6_b03_m600.A63,0.00029239654541015627
si6_b03_m600.A64,0.00029296875
si6_b03_m600.A65,0.00028791427612304685
si6_b03_m600.A66,0.00029072761535644533
si6_b03_m600.A67,0.0002927303314208984
si6_b03_m600.A68,0.00029397010803222656
si6_b03_m600.A69,0.0002896308898925781
si6_b03_m600.A70,0.0002916812896728516
si6_b03_m600.A71,0.0002941131591796875
si6_b03_m600.A72,0.00029087066650390625
si6_b03_m600.A73,0.0002913951873779297
si6_b03_m600.A74,0.00029511451721191405
si6_b03_m600.A75,0.000290679931640625
si6_b03_m600.A76,0.00029163360595703126
si6_b03_m600.A77,0.0002925395965576172
si6_b03_m600.A78,0.00028824806213378906
si6_b03_m600.A79,0.0002926826477050781
si6_b03_m600.A80,0.0002928256988525391
si6_b03_m600.A81,0.00029363632202148435
si6_b03_m600.A82,0.0002902984619140625
si6_b03_m600.A83,0.0002909660339355469
si6_b03_m600.A84,0.00029354095458984376
si6_b03_m600.A85,0.0002914905548095703
si6_b03_m600.A86,0.00029087066650390625
si6_b03_m600.A87,0.00029306411743164064
si6_b03_m600.A88,0.0002941608428955078
si6_b03_m600.A89,0.00029239654541015627
si6_b03_m600.A90,0.00028934478759765623
si6_b03_m600.A91,0.00028939247131347655
si6_b03_m600.A92,0.0002880573272705078
si6_b03_m600.A93,0.00028529167175292967
si6_b03_m600.A94,0.0002907752990722656
si6_b03_m600.A95,0.0002909660339355469
si6_b03_m600.A96,0.0002909183502197266
si6_b03_m600.A97,0.00029382705688476565
si6_b03_m600.A98,0.0002872467041015625
si6_b03_m600.A99,0.00028634071350097656
si6_b03_m800.A00,0.0004426479339599609
si6_b03_m800.A01,0.00043506622314453124
si6_b03_m800.A02,0.000433349609375
si6_b03_m800.A03,0.00043435096740722655
si6_b03_m800.A04,0.0004329681396484375
si6_b03_m800.A05,0.00043277740478515626
si6_b03_m800.A06,0.00043478012084960935
si6_b03_m800.A07,0.00043540000915527345
si6_b03_m800.A08,0.0004334449768066406
si6_b03_m800.A09,0.00043425559997558596
si6_b03_m800.A10,0.0004325389862060547
si6_b03_m800.A11,0.0004340171813964844
si6_b03_m800.A12,0.00043497085571289065
si6_b03_m800.A13,0.000433349609375
si6_b03_m800.A14,0.0004322052001953125
si6_b03_m800.A15,0.0004351615905761719
si6_b03_m800.A16,0.00043506622314453124
si6_b03_m800.A17,0.0004329681396484375
si6_b03_m800.A18,0.00043511390686035156
si6_b03_m800.A19,0.0004329204559326172
si6_b03_m800.A20,0.00043363571166992186
si6_b03_m800.A21,0.0004348278045654297
si6_b03_m800.A22,0.00043115615844726565
si6_b03_m800.A23,0.00043163299560546877
si6_b03_m800.A24,0.0004299163818359375
si6_b03_m800.A25,0.00043363571166992186
si6_b03_m800.A26,0.00043163299560546877
si6_b03_m800.A27,0.0004307270050048828
si6_b03_m800.A28,0.0004306316375732422
si6_b03_m800.A29,0.0004300594329833984
si6_b03_m800.A30,0.00042934417724609374
si6_b03_m800.A31,0.0004291057586669922
si6_b03_m800.A32,0.0004310131072998047
si6_b03_m800.A33,0.0004336833953857422
si6_b03_m800.A34,0.00042848587036132814
si6_b03_m800.A35,0.0004303455352783203
si6_b03_m800.A36,0.0004307270050048828
si6_b03_m800.A37,0.0004353046417236328
si6_b03_m800.A38,0.00043048858642578123
si6_b03_m800.A39,0.0004337310791015625
si6_b03_m800.A40,0.0004364967346191406
si6_b03_m800.A41,0.0004333972930908203
si6_b03_m800.A42,0.00043277740478515626
si6_b03_m800.A43,0.00043354034423828127
si6_b03_m800.A44,0.0004329681396484375
si6_b03_m800.A45,0.0004319190979003906
si6_b03_m800.A46,0.0004331111907958984
si6_b03_m800.A47,0.00043234825134277346
si6_b03_m800.A48,0.0004300117492675781
si6_b03_m800.A49,0.0004370689392089844
si6_b03_m800.A50,0.0004326343536376953
si6_b03_m800.A51,0.00043420791625976564
si6_b03_m800.A52,0.0004331111907958984
si6_b03_m800.A53,0.00043182373046875
si6_b03_m800.A54,0.00043349266052246095
si6_b03_m800.A55,0.0004334449768066406
si6_b03_m800.A56,0.0004322528839111328
si6_b03_m800.A57,0.0004312038421630859
si6_b03_m800.A58,0.0004319667816162109
si6_b03_m800.A59,0.0004333972930908203
si6_b03_m800.A60,0.000431060791015625
si6_b03_m800.A61,0.0004314422607421875
si6_b03_m800.A62,0.00043230056762695314
si6_b03_m800.A63,0.0004305839538574219
si6_b03_m800.A64,0.0004303455352783203
si6_b03_m800.A65,0.0004315376281738281
si6_b03_m800.A66,0.0004329681396484375
si6_b03_m800.A67,0.0004305839538574219
si6_b03_m800.A68,0.0004287242889404297
si6_b03_m800.A69,0.00043048858642578123
si6_b03_m800.A70,0.00042891502380371094
si6_b03_m800.A71,0.00043244361877441405
si6_b03_m800.A72,0.00043320655822753906
si6_b03_m800.A73,0.00042967796325683595
si6_b03_m800.A74,0.00043039321899414064
si6_b03_m800.A75,0.00043358802795410154
si6_b03_m800.A76,0.0004344463348388672
si6_b03_m800.A77,0.00043158531188964845
si6_b03_m800.A78,0.00043478012084960935
si6_b03_m800.A79,0.00043048858642578123
si6_b03_m800.A80,0.0004349231719970703
si6_b03_m800.A81,0.0004324913024902344
si6_b03_m800.A82,0.00043182373046875
si6_b03_m800.A83,0.00043354034423828127
si6_b03_m800.A84,0.0004333972930908203
si6_b03_m800.A85,0.0004345893859863281
si6_b03_m800.A86,0.0004338741302490234
si6_b03_m800.A87,0.00043168067932128904
si6_b03_m800.A88,0.0004343986511230469
si6_b03_m800.A89,0.0004351615905761719
si6_b03_m800.A90,0.0004325389862060547
si6_b03_m800.A91,0.00043277740478515626
si6_b03_m800.A92,0.0004325389862060547
si6_b03_m800.A93,0.00043392181396484375
si6_b03_m800.A94,0.0004294872283935547
si6_b03_m800.A95,0.00043420791625976564
si6_b03_m800.A96,0.0004326343536376953
si6_b03_m800.A97,0.00043082237243652344
si6_b03_m800.A98,0.00043187141418457033
si6_b03_m800.A99,0.00043158531188964845
si6_b03_s100.A00,4.024505615234375e-05
si6_b03_s100.A01,4.0483474731445315e-05
si6_b03_s100.A02,3.886222839355469e-05
si6_b03_s100.A03,3.96728515625e-05
si6_b03_s100.A04,3.8909912109375e-05
si6_b03_s100.A05,3.910064697265625e-05
si6_b03_s100.A06,4.08172607421875e-05
si6_b03_s100.A07,3.981590270996094e-05
si6_b03_s100.A08,3.972053527832031e-05
si6_b03_s100.A09,3.9243698120117186e-05
si6_b03_s100.A10,3.938674926757812e-05
si6_b03_s100.A11,4.034042358398437e-05
si6_b03_s100.A12,3.914833068847656e-05
si6_b03_s100.A13,3.881454467773438e-05
si6_b03_s100.A14,4.1484832763671875e-05
si6_b03_s100.A15,3.938674926757812e-05
si6_b03_s100.A16,3.9243698120117186e-05
si6_b03_s100.A17,3.914833068847656e-05
si6_b03_s100.A18,3.938674926757812e-05
si6_b03_s100.A19,3.938674926757812e-05
si6_b03_s100.A20,3.886222839355469e-05
si6_b03_s100.A21,3.938674926757812e-05
si6_b03_s100.A22,3.843307495117187e-05
si6_b03_s100.A23,4.024505615234375e-05
si6_b03_s100.A24,3.9243698120117186e-05
si6_b03_s100.A25,3.92913818359375e-05
si6_b03_s100.A26,3.938674926757812e-05
si6_b03_s100.A27,3.914833068847656e-05
si6_b03_s100.A28,3.96728515625e-05
si6_b03_s100.A29,3.881454467773438e-05
si6_b03_s100.A30,3.972053527832031e-05
si6_b03_s100.A31,3.8957595825195314e-05
si6_b03_s100.A32,3.85284423828125e-05
si6_b03_s100.A33,3.938674926757812e-05
si6_b03_s100.A34,3.9196014404296876e-05
si6_b03_s100.A35,3.8909912109375e-05
si6_b03_s100.A36,3.881454467773438e-05
si6_b03_s100.A37,3.986358642578125e-05
si6_b03_s100.A38,3.8623809814453125e-05
si6_b03_s100.A39,3.948211669921875e-05
si6_b03_s100.A40,4.1151046752929686e-05
si6_b03_s100.A41,3.981590270996094e-05
si6_b03_s100.A42,3.948211669921875e-05
si6_b03_s100.A43,3.910064697265625e-05
si6_b03_s100.A44,3.986358642578125e-05
si6_b03_s100.A45,3.9529800415039065e-05
si6_b03_s100.A46,3.96728515625e-05
si6_b03_s100.A47,3.943443298339844e-05
si6_b03_s100.A48,3.9625167846679685e-05
si6_b03_s100.A49,3.9529800415039065e-05
si6_b03_s100.A50,3.948211669921875e-05
si6_b03_s100.A51,4.000663757324219e-05
si6_b03_s100.A52,4.072189331054688e-05
si6_b03_s100.A53,4.258155822753906e-05
si6_b03_s100.A54,4.2819976806640624e-05
si6_b03_s100.A55,3.943443298339844e-05
si6_b03_s100.A56,3.9577484130859375e-05
si6_b03_s100.A57,4.1866302490234374e-05
si6_b03_s100.A58,4.267692565917969e-05
si6_b03_s100.A59,4.3392181396484375e-05
si6_b03_s100.A60,4.3392181396484375e-05
si6_b03_s100.A61,4.258155822753906e-05
si6_b03_s100.A62,4.224777221679687e-05
si6_b03_s100.A63,4.3773651123046874e-05
si6_b03_s100.A64,4.2438507080078125e-05
si6_b03_s100.A65,4.53948974609375e-05
si6_b03_s100.A66,4.0531158447265625e-05
si6_b03_s100.A67,3.9196014404296876e-05
si6_b03_s100.A68,3.9911270141601564e-05
si6_b03_s100.A69,3.9958953857421874e-05
si6_b03_s100.A70,3.986358642578125e-05
si6_b03_s100.A71,3.972053527832031e-05
si6_b03_s100.A72,3.9577484130859375e-05
si6_b03_s100.A73,4.038810729980469e-05
si6_b03_s100.A74,3.92913818359375e-05
si6_b03_s100.A75,3.933906555175781e-05
si6_b03_s100.A76,4.010200500488281e-05
si6_b03_s100.A77,3.881454467773438e-05
si6_b03_s100.A78,3.8576126098632815e-05
si6_b03_s100.A79,3.8957595825195314e-05
si6_b03_s100.A80,3.8909912109375e-05
si6_b03_s100.A81,3.8576126098632815e-05
si6_b03_s100.A82,4.0435791015625e-05
si6_b03_s100.A83,3.9577484130859375e-05
si6_b03_s100.A84,3.8671493530273435e-05
si6_b03_s100.A85,3.8957595825195314e-05
si6_b03_s100.A86,3.843307495117187e-05
si6_b03_s100.A87,3.972053527832031e-05
si6_b03_s100.A88,3.905296325683594e-05
si6_b03_s100.A89,3.8957595825195314e-05
si6_b03_s100.A90,3.938674926757812e-05
si6_b03_s100.A91,3.981590270996094e-05
si6_b03_s100.A92,3.833770751953125e-05
si6_b03_s100.A93,3.986358642578125e-05
si6_b03_s100.A94,3.8957595825195314e-05
si6_b03_s100.A95,3.9005279541015624e-05
si6_b03_s100.A96,3.92913818359375e-05
si6_b03_s100.A97,3.8909912109375e-05
si6_b03_s100.A98,3.85284423828125e-05
si6_b03_s100.A99,4.1818618774414064e-05
si6_b03_s20.A00,9.441375732421875e-06
si6_b03_s20.A01,8.7738037109375e-06
si6_b03_s20.A02,8.869171142578126e-06
si6_b03_s20.A03,8.7738037109375e-06
si6_b03_s20.A04,8.869171142578126e-06
si6_b03_s20.A05,8.7738037109375e-06
si6_b03_s20.A06,8.7738037109375e-06
si6_b03_s20.A07,8.7738037109375e-06
si6_b03_s20.A08,8.726119995117188e-06
si6_b03_s20.A09,8.821487426757812e-06
si6_b03_s20.A10,8.678436279296875e-06
si6_b03_s20.A11,9.012222290039062e-06
si6_b03_s20.A12,9.107589721679688e-06
si6_b03_s20.A13,8.869171142578126e-06
si6_b03_s20.A14,8.726119995117188e-06
si6_b03_s20.A15,8.630752563476563e-06
si6_b03_s20.A16,8.821487426757812e-06
si6_b03_s20.A17,8.678436279296875e-06
si6_b03_s20.A18,1.0251998901367188e-05
si6_b03_s20.A19,1.0538101196289063e-05
si6_b03_s20.A20,1.02996826171875e-05
